time_period,source,location,material,EF_weighted__Global Warming Potential (Gwp1000),EF_RECIPE__Agricultural Land Occupation (Lop),EF_RECIPE__Fossil Fuel Potential (Ffp),EF_RECIPE__Freshwater Ecotoxicity Potential (Fetp),EF_RECIPE__Freshwater Eutrophication Potential (Fep),EF_RECIPE__Global Warming Potential (Gwp1000),EF_RECIPE__Human Toxicity Potential (Htpc),EF_RECIPE__Human Toxicity Potential (Htpnc),EF_RECIPE__Ionising Radiation Potential (Irp),EF_RECIPE__Marine Ecotoxicity Potential (Metp),EF_RECIPE__Marine Eutrophication Potential (Mep),EF_RECIPE__Ozone Depletion Potential (Odpinfinite),EF_RECIPE__Particulate Matter Formation Potential (Pmfp),EF_RECIPE__Photochemical Oxidant Formation Potential: Ecosystems (Eofp),EF_RECIPE__Photochemical Oxidant Formation Potential: Humans (Hofp),EF_RECIPE__Surplus Ore Potential (Sop),EF_RECIPE__Terrestrial Acidification Potential (Tap),EF_RECIPE__Terrestrial Ecotoxicity Potential (Tetp),EF_RECIPE__Water Consumption Potential (Wcp),EF_IW__Adaptation to resources services loss (beta),"EF_IW__Climate change, long term, CO2 uptake","EF_IW__Climate change, long term, biogenic","EF_IW__Climate change, long term, fossil","EF_IW__Climate change, long term, land transformation","EF_IW__Climate change, short term, CO2 uptake","EF_IW__Climate change, short term, biogenic","EF_IW__Climate change, short term, fossil","EF_IW__Climate change, short term, land transformation",EF_IW__Fossil and nuclear energy use,EF_IW__Freshwater acidification,EF_IW__Freshwater ecotoxicity,EF_IW__Freshwater eutrophication,EF_IW__Human toxicity cancer,EF_IW__Human toxicity non-cancer,EF_IW__Ionizing radiations,"EF_IW__Land occupation, biodiversity","EF_IW__Land transformation, biodiversity",EF_IW__Marine eutrophication,EF_IW__Mineral resources use,EF_IW__Ozone layer depletion,EF_IW__Particulate matter formation,EF_IW__Photochemical ozone formation,EF_IW__Resources services deficit (beta),EF_IW__Terrestrial acidification,EF_IW__Water scarcity,EF_TRACI__Acidification Potential (Ap),EF_TRACI__Ecotoxicity: Freshwater,EF_TRACI__Eutrophication Potential,EF_TRACI__Global Warming Potential (Gwp100),EF_TRACI__Human Toxicity: Carcinogenic,EF_TRACI__Human Toxicity: Non-Carcinogenic,EF_TRACI__Maximum Incremental Reactivity (Mir),EF_TRACI__Ozone Depletion Potential (Odp),EF_TRACI__Particulate Matter Formation Potential (Pmfp),SLCA_EF - Child labor impact (worker hour/kg),SLCA_EF - Forced labor impact (worker hour/kg),SLCA_EF - Fatal injury impact (worker hour/kg),SLCA_EF - Non-fatal injury impact (worker hour/kg),SLCA_EF - Unemployment impact (worker hour/kg)
1,magnet manufacturing,JP,hp_magnet,6.076835953,0.052343517,1.375590925,0.118323004,0.001299084,6.076835953,4.649226659,2.747635727,0.385097839,1.037137064,0.000142271,1.51E-06,0.005969087,0.010806988,0.010496794,0.034516117,0.01881617,25.73725289,0.019637662,10.58237449,-0.474756099,0.517698538,5.114008877,0.000913633,-0.474756099,0.518320024,5.436341563,0.000915334,70.80062693,0.019035163,1110.103376,2.47E-05,0.00013496,3.40E-07,55.59897949,0.092905499,0.000578412,0.000352068,0.033836675,7.54E-08,0.001904368,0.010461367,0.000198417,0.019698093,0.828690774,0.022713583,38.62967758,0.011142428,5.907940025,1.55E-06,8.59E-07,0.257599359,7.08E-08,0.001578884,2.39E-06,2.39E-06,2.39E-06,2.39E-06,-2.39E-06
1,magnet manufacturing,MM,hp_magnet,6.672670199,0.065859169,1.529141511,0.193380066,0.003705353,6.672670199,4.957778488,6.57514435,0.029354161,1.139546418,0.000302724,1.42E-06,0.006514052,0.009632973,0.00940643,0.024611454,0.020692774,21.21061997,0.046888722,12.84051026,-0.186242721,0.19781052,6.133493385,0.031770507,-0.186242721,0.230447778,6.328181589,0.03177196,71.21438634,0.02089931,1138.401313,4.15E-05,0.000134961,3.44E-07,4.253647748,0.127766083,0.000763747,0.000373763,0.027680674,9.96E-08,0.00184204,0.009369735,0.000190516,0.021494537,1.894189187,0.024792265,64.5829197,0.033852342,6.556744232,1.99E-06,1.75E-06,0.231110214,9.45E-08,0.001712541,Not available,Not available,Not available,Not available,Not available
1,magnet manufacturing,MY,hp_magnet,6.672670199,0.065859169,1.529141511,0.193380066,0.003705353,6.672670199,4.957778488,6.57514435,0.029354161,1.139546418,0.000302724,1.42E-06,0.006514052,0.009632973,0.00940643,0.024611454,0.020692774,21.21061997,0.046888722,12.84051026,-0.186242721,0.19781052,6.133493385,0.031770507,-0.186242721,0.230447778,6.328181589,0.03177196,71.21438634,0.02089931,1138.401313,4.15E-05,0.000134961,3.44E-07,4.253647748,0.127766083,0.000763747,0.000373763,0.027680674,9.96E-08,0.00184204,0.009369735,0.000190516,0.021494537,1.894189187,0.024792265,64.5829197,0.033852342,6.556744232,1.99E-06,1.75E-06,0.231110214,9.45E-08,0.001712541,Not available,Not available,Not available,Not available,Not available
1,magnet manufacturing,US,hp_magnet,4.949872858,0.042281725,1.251193488,0.190536438,0.004078801,4.949872858,4.807537448,5.748950226,1.025594839,1.133091317,0.000280798,1.38E-06,0.005523368,0.00697153,0.006693838,0.028599595,0.01517016,21.98295711,0.02209701,10.18233157,-0.240538945,0.267507418,4.431607227,0.000726028,-0.240538945,0.268151437,4.613047288,0.000727019,76.75408363,0.01523236,1376.044459,2.46E-05,0.000134959,3.07E-07,136.3908632,0.074881333,0.000503271,0.000221658,0.031762337,2.60E-08,0.001625691,0.006655912,0.000224228,0.015724769,1.063985435,0.017942177,58.71742765,0.032439095,4.854630359,1.78E-06,1.46E-06,0.16334842,2.55E-08,0.002062301,Not available,Not available,Not available,Not available,Not available
1,metallothermic reduction,AU,dysprosium,5.774280232,0.1128234,1.099475864,0.278685541,0.002184409,5.774280232,0.855857287,6.76596635,0.533089557,0.3804146,0.000269893,9.91E-07,0.005712212,0.008828192,0.00854791,0.479523259,0.016260225,42.49719341,0.058216254,8.311164837,-0.325021927,0.338366039,4.951765058,0.006875837,-0.325021927,0.348515421,5.295125647,0.006877161,60.54165346,0.01477574,1335.206289,0.000284188,1.58E-08,4.26E-07,66.67715661,0.189614075,0.000912906,0.000465262,0.095428525,3.69E-08,0.003590766,0.008499603,0.000356525,0.016585893,2.409312855,0.019744286,97.58440775,0.021787779,5.589998122,1.21E-06,1.78E-06,0.209562417,3.57E-08,0.002410153,Not available,Not available,Not available,Not available,Not available
1,metallothermic reduction,BR,dysprosium,5.70321849,0.112832864,1.078762451,0.273623918,0.001995837,5.70321849,0.843554663,6.557836135,0.535716684,0.373421329,0.000258411,1.04E-06,0.005616093,0.008657058,0.008376308,0.479461007,0.015941581,42.42099472,0.061507676,8.170135643,-0.326263805,0.340737216,4.871227449,0.01023759,-0.326263805,0.35425699,5.214098009,0.010238915,59.65698366,0.014453573,1326.759092,0.000283998,1.57E-08,4.20E-07,66.98276359,0.192762302,0.000920476,0.000459856,0.095435285,3.71E-08,0.003571384,0.008327981,0.000352978,0.01625276,2.540049534,0.019354321,96.15996126,0.020325141,5.51784612,1.19E-06,1.73E-06,0.205299037,3.59E-08,0.002388468,Not available,Not available,Not available,Not available,Not available
1,metallothermic reduction,CA,dysprosium,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
1,metallothermic reduction,CN,dysprosium,5.812133304,0.113980807,1.09691062,0.275102565,0.002015849,5.812133304,0.855276252,6.643789088,0.539782353,0.3755184,0.000259429,9.90E-07,0.005694367,0.00877673,0.008496847,0.479607578,0.016080938,42.55478941,0.058344205,8.331499659,-0.326079988,0.338834614,4.973422811,0.006875583,-0.326079988,0.348989191,5.328217249,0.006876915,60.55293229,0.014596494,1356.251141,0.000284699,1.58E-08,4.25E-07,67.50284882,0.191761871,0.000926751,0.000463666,0.095525229,3.65E-08,0.003669588,0.008448537,0.000354631,0.016402675,2.416062266,0.019564074,96.8675566,0.020665358,5.621857781,1.21E-06,1.76E-06,0.208308751,3.54E-08,0.002434765,0.000255319,0.002553191,0.000255319,0.000255319,-0.002553191
1,metallothermic reduction,EE,dysprosium,5.815935128,0.113313315,1.108167574,0.279203899,0.00219908,5.815935128,0.85797708,6.804092642,0.552149353,0.381177636,0.000271015,9.88E-07,0.005877098,0.008855363,0.008573335,0.479659753,0.016792271,42.62714806,0.059082301,8.355493795,-0.32888501,0.342450063,4.984983795,0.006895896,-0.32888501,0.352607528,5.331510003,0.006897235,61.29264651,0.015307752,1337.782732,0.000284169,1.58E-08,4.30E-07,69.32721509,0.190396869,0.000916256,0.000466196,0.095572225,3.69E-08,0.003630381,0.008525058,0.000357654,0.017119935,2.553153502,0.02028763,97.77424189,0.02193691,5.629985656,1.21E-06,1.79E-06,0.210185607,3.58E-08,0.002454478,Not available,Not available,Not available,Not available,Not available
1,metallothermic reduction,JP,dysprosium,5.779224366,0.113103879,1.098518976,0.274303424,0.002014852,5.779224366,0.846021197,6.584303279,0.540671093,0.374459118,0.000260296,9.94E-07,0.005671831,0.008801714,0.008517814,0.479763531,0.01612054,42.60888119,0.058315194,8.268854208,-0.332630462,0.346682693,4.94225744,0.006882031,-0.332630462,0.356836668,5.290067745,0.006883372,60.65911047,0.014635629,1332.745821,0.000284122,1.58E-08,4.24E-07,67.77157294,0.190171473,0.000915717,0.000464536,0.095591562,3.77E-08,0.003585496,0.008469587,0.000355,0.016443326,2.413341596,0.019586265,96.36411835,0.020471215,5.59261385,1.19E-06,1.74E-06,0.208789237,3.65E-08,0.002401508,Not available,Not available,Not available,Not available,Not available
1,metallothermic reduction,MM,dysprosium,5.792020324,0.113392996,1.101832809,0.27590768,0.002066228,5.792020324,0.852618986,6.666048393,0.533080235,0.376649081,0.00026375,9.93E-07,0.005683741,0.008777454,0.008495394,0.479556655,0.016161455,42.51308934,0.058897018,8.317225822,-0.32647364,0.339856117,4.964130473,0.007540696,-0.32647364,0.350693457,5.309190327,0.007542031,60.66968816,0.014676304,1333.345589,0.000284482,1.58E-08,4.24E-07,66.67593722,0.19091688,0.000919677,0.000465053,0.095461624,3.83E-08,0.003584236,0.00844714,0.000354841,0.016482611,2.43609118,0.01963182,96.91894811,0.020956176,5.606554049,1.20E-06,1.76E-06,0.208245428,3.70E-08,0.00240443,Not available,Not available,Not available,Not available,Not available
1,metallothermic reduction,MY,dysprosium,5.792020324,0.113392996,1.101832809,0.27590768,0.002066228,5.792020324,0.852618986,6.666048393,0.533080235,0.376649081,0.00026375,9.93E-07,0.005683741,0.008777454,0.008495394,0.479556655,0.016161455,42.51308934,0.058897018,8.317225822,-0.32647364,0.339856117,4.964130473,0.007540696,-0.32647364,0.350693457,5.309190327,0.007542031,60.66968816,0.014676304,1333.345589,0.000284482,1.58E-08,4.24E-07,66.67593722,0.19091688,0.000919677,0.000465053,0.095461624,3.83E-08,0.003584236,0.00844714,0.000354841,0.016482611,2.43609118,0.01963182,96.91894811,0.020956176,5.606554049,1.20E-06,1.76E-06,0.208245428,3.70E-08,0.00240443,Not available,Not available,Not available,Not available,Not available
1,metallothermic reduction,US,dysprosium,5.755315234,0.112889708,1.095915763,0.27584723,0.002074195,5.755315234,0.849419026,6.648405751,0.554342895,0.376511806,0.000263283,9.92E-07,0.005662664,0.008720805,0.00843765,0.479642822,0.016043798,42.52990529,0.058367781,8.260548315,-0.327632375,0.34134345,4.927852516,0.006878122,-0.327632375,0.351497948,5.272643667,0.006879448,60.7886446,0.01455557,1338.286169,0.000284121,1.58E-08,4.23E-07,69.49610935,0.18978812,0.000914107,0.000461813,0.095548199,3.67E-08,0.003579638,0.00838937,0.000355565,0.016359692,2.418367249,0.01948588,96.79392896,0.020925974,5.57028308,1.20E-06,1.75E-06,0.206802909,3.56E-08,0.002411912,Not available,Not available,Not available,Not available,Not available
1,mining,AU,bastnasite,1.012809553,0.025262703,0.175149,0.053680162,0.000185614,1.012809553,0.239779536,0.889502775,0.017424314,0.07587606,5.57E-05,8.27E-06,0.011897943,0.069190937,0.067843328,0.013511548,0.048844737,16.23374165,0.008457861,2.119550245,-0.046475821,0.040211816,0.879972845,0.000984781,-0.046475821,0.041657445,0.954876776,0.000985497,8.459705558,0.036022109,55264.59209,3.08E-05,2.85E-09,6.54E-08,2.299545218,0.037323048,0.000136904,0.002936514,0.016644437,8.02E-09,0.004018276,0.067834351,0.000185163,0.05124148,0.332495435,0.070323755,20.90420732,0.00637592,0.987274119,3.41E-07,2.43E-07,1.672271567,7.65E-09,0.002706055,6.33E-07,6.33E-07,6.33E-07,6.33E-06,-6.33E-06
1,mining,BR,bastnasite,1.012809554,0.025262703,0.175149,0.053680162,0.000185614,1.012809554,0.239779536,0.889502774,0.017424314,0.07587606,5.57E-05,8.27E-06,0.011897943,0.069190937,0.067843328,0.013511548,0.048844737,16.23374166,0.008457862,2.119550244,-0.046475821,0.040211816,0.879972845,0.000984781,-0.046475821,0.041657445,0.954876777,0.000985497,8.459705561,0.036022109,55264.59209,3.08E-05,2.85E-09,6.54E-08,2.299545219,0.037323048,0.000136904,0.002936514,0.016644437,8.02E-09,0.004018276,0.067834351,0.000185163,0.05124148,0.332495435,0.070323755,20.9042073,0.00637592,0.987274119,3.41E-07,2.43E-07,1.672271567,7.65E-09,0.002706055,Not available,Not available,Not available,Not available,Not available
1,mining,CA,bastnasite,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
1,mining,CN,bastnasite,1.012809553,0.025262703,0.175149,0.053680162,0.000185614,1.012809553,0.239779536,0.889502775,0.017424314,0.07587606,5.57E-05,8.27E-06,0.011897943,0.069190937,0.067843328,0.013511548,0.048844737,16.23374165,0.008457861,2.119550245,-0.046475821,0.040211816,0.879972845,0.000984781,-0.046475821,0.041657445,0.954876776,0.000985497,8.459705558,0.036022109,55264.59209,3.08E-05,2.85E-09,6.54E-08,2.299545218,0.037323048,0.000136904,0.002936514,0.016644437,8.02E-09,0.004018276,0.067834351,0.000185163,0.05124148,0.332495435,0.070323755,20.90420732,0.00637592,0.987274119,3.41E-07,2.43E-07,1.672271567,7.65E-09,0.002706055,3.96E-06,3.96E-05,3.96E-06,3.96E-06,-3.96E-05
1,mining,EE,bastnasite,1.012809554,0.025262703,0.175149,0.053680162,0.000185614,1.012809554,0.239779536,0.889502774,0.017424314,0.07587606,5.57E-05,8.27E-06,0.011897943,0.069190937,0.067843328,0.013511548,0.048844737,16.23374166,0.008457862,2.119550244,-0.046475821,0.040211816,0.879972845,0.000984781,-0.046475821,0.041657445,0.954876777,0.000985497,8.459705561,0.036022109,55264.59209,3.08E-05,2.85E-09,6.54E-08,2.299545219,0.037323048,0.000136904,0.002936514,0.016644437,8.02E-09,0.004018276,0.067834351,0.000185163,0.05124148,0.332495435,0.070323755,20.9042073,0.00637592,0.987274119,3.41E-07,2.43E-07,1.672271567,7.65E-09,0.002706055,Not available,Not available,Not available,Not available,Not available
1,mining,JP,bastnasite,1.012809553,0.025262703,0.175149,0.053680162,0.000185614,1.012809553,0.239779536,0.889502775,0.017424314,0.07587606,5.57E-05,8.27E-06,0.011897943,0.069190937,0.067843328,0.013511548,0.048844737,16.23374165,0.008457861,2.119550245,-0.046475821,0.040211816,0.879972845,0.000984781,-0.046475821,0.041657445,0.954876776,0.000985497,8.459705558,0.036022109,55264.59209,3.08E-05,2.85E-09,6.54E-08,2.299545218,0.037323048,0.000136904,0.002936514,0.016644437,8.02E-09,0.004018276,0.067834351,0.000185163,0.05124148,0.332495435,0.070323755,20.90420732,0.00637592,0.987274119,3.41E-07,2.43E-07,1.672271567,7.65E-09,0.002706055,Not available,Not available,Not available,Not available,Not available
1,mining,MM,bastnasite,1.012809554,0.025262703,0.175149,0.053680162,0.000185614,1.012809554,0.239779536,0.889502774,0.017424314,0.07587606,5.57E-05,8.27E-06,0.011897943,0.069190937,0.067843328,0.013511548,0.048844737,16.23374166,0.008457862,2.119550244,-0.046475821,0.040211816,0.879972845,0.000984781,-0.046475821,0.041657445,0.954876777,0.000985497,8.459705561,0.036022109,55264.59209,3.08E-05,2.85E-09,6.54E-08,2.299545219,0.037323048,0.000136904,0.002936514,0.016644437,8.02E-09,0.004018276,0.067834351,0.000185163,0.05124148,0.332495435,0.070323755,20.9042073,0.00637592,0.987274119,3.41E-07,2.43E-07,1.672271567,7.65E-09,0.002706055,6.33E-06,0.00063307,6.33E-07,6.33E-07,-6.33E-07
1,mining,MY,bastnasite,1.012809554,0.025262703,0.175149,0.053680162,0.000185614,1.012809554,0.239779536,0.889502774,0.017424314,0.07587606,5.57E-05,8.27E-06,0.011897943,0.069190937,0.067843328,0.013511548,0.048844737,16.23374166,0.008457862,2.119550244,-0.046475821,0.040211816,0.879972845,0.000984781,-0.046475821,0.041657445,0.954876777,0.000985497,8.459705561,0.036022109,55264.59209,3.08E-05,2.85E-09,6.54E-08,2.299545219,0.037323048,0.000136904,0.002936514,0.016644437,8.02E-09,0.004018276,0.067834351,0.000185163,0.05124148,0.332495435,0.070323755,20.9042073,0.00637592,0.987274119,3.41E-07,2.43E-07,1.672271567,7.65E-09,0.002706055,Not available,Not available,Not available,Not available,Not available
1,mining,US,bastnasite,1.012809553,0.025262703,0.175149,0.053680162,0.000185614,1.012809553,0.239779536,0.889502775,0.017424314,0.07587606,5.57E-05,8.27E-06,0.011897943,0.069190937,0.067843328,0.013511548,0.048844737,16.23374165,0.008457861,2.119550245,-0.046475821,0.040211816,0.879972845,0.000984781,-0.046475821,0.041657445,0.954876776,0.000985497,8.459705558,0.036022109,55264.59209,3.08E-05,2.85E-09,6.54E-08,2.299545218,0.037323048,0.000136904,0.002936514,0.016644437,8.02E-09,0.004018276,0.067834351,0.000185163,0.05124148,0.332495435,0.070323755,20.90420732,0.00637592,0.987274119,3.41E-07,2.43E-07,1.672271567,7.65E-09,0.002706055,5.28E-08,5.28E-08,5.28E-08,5.28E-06,-5.28E-07
1,mining,AU,monazaite,1.070767051,-0.009209102,0.136315602,0.100154512,0.008060551,1.070767051,0.388588248,5.355103098,0.027185433,0.144473855,0.018219214,1.95E-06,0.000732148,0.001425474,0.001371219,0.022193309,0.001758742,19.27418711,0.005274316,1.745924645,-0.012536452,0.360778383,0.565150817,0.000653816,-0.012536452,0.416711657,0.616884784,0.000653948,6.796843183,0.00151125,6537.489398,0.044626631,1.31E-08,6.01E-07,3.610551304,-0.025762677,-0.000131717,0.018014267,0.047204535,7.10E-09,0.000412872,0.001370519,0.000198115,0.001808249,-93.61592353,0.002300656,34.96642534,0.169195738,1.023221127,5.51E-07,3.76E-06,0.033697195,6.99E-09,0.001448876,6.33E-07,6.33E-07,6.33E-07,6.33E-06,-6.33E-06
1,mining,BR,monazaite,1.07017701,-0.0092118,0.136177791,0.100146112,0.008060453,1.07017701,0.388482959,5.354896631,0.027174181,0.14445988,0.01821922,1.95E-06,0.000731591,0.001424194,0.001370103,0.022178221,0.001757198,19.2667483,0.005275514,1.745320043,-0.012533304,0.360776282,0.564710745,0.000655855,-0.012533304,0.416711862,0.616332973,0.000655987,6.790153632,0.001509687,6537.38607,0.04462662,1.31E-08,6.01E-07,3.608854866,-0.025765561,-0.00013177,0.018014242,0.04719144,7.20E-09,0.000412704,0.001369403,0.000198018,0.001806633,-93.6158845,0.002298806,34.96218488,0.169194827,1.022688545,5.51E-07,3.76E-06,0.033670789,7.08E-09,0.001448669,Not available,Not available,Not available,Not available,Not available
1,mining,CA,monazaite,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
1,mining,CN,monazaite,1.070682171,-0.009207511,0.136235117,0.100156719,0.008060515,1.070682171,0.388614826,5.355190801,0.027181168,0.144477176,0.01821922,1.95E-06,0.000732189,0.001425784,0.001371443,0.02219936,0.001758734,19.27584621,0.00527378,1.745762438,-0.012536119,0.360777239,0.565017843,0.000653422,-0.012536119,0.416710329,0.616788002,0.000653554,6.792906433,0.001511242,6537.689177,0.044626638,1.31E-08,6.01E-07,3.609880403,-0.025760643,-0.000131702,0.018014297,0.047208837,7.01E-09,0.000412989,0.001370742,0.000198137,0.001808249,-93.61595658,0.002300705,34.967676,0.169195744,1.023117236,5.51E-07,3.76E-06,0.033702146,6.90E-09,0.001448929,3.96E-06,3.96E-05,3.96E-06,3.96E-06,-3.96E-05
1,mining,EE,monazaite,1.070767052,-0.009209102,0.136315602,0.100154512,0.008060551,1.070767052,0.388588249,5.355103095,0.027185433,0.144473855,0.018219214,1.95E-06,0.000732148,0.001425474,0.001371219,0.022193309,0.001758742,19.27418717,0.005274316,1.745924645,-0.012536452,0.360778383,0.565150818,0.000653816,-0.012536452,0.416711657,0.616884785,0.000653948,6.796843192,0.00151125,6537.489397,0.044626631,1.31E-08,6.01E-07,3.610551306,-0.025762677,-0.000131717,0.018014267,0.047204535,7.10E-09,0.000412872,0.001370519,0.000198115,0.001808249,-93.61592353,0.002300656,34.96642528,0.169195738,1.023221128,5.51E-07,3.76E-06,0.033697195,6.99E-09,0.001448876,Not available,Not available,Not available,Not available,Not available
