scope,process,process_location,flow,lcia_method,lcia_category,value,unit,database,raw_file
Scope2,Wafer manufacturing,CN,GaAs_wafer,TRACI2.1,Maximum Incremental Reactivity (Mir),72.54562781,kg O3-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaAs_wafer.csv
Scope2,Wafer manufacturing,CN,GaAs_wafer,TRACI2.1,Human Toxicity: Non-Carcinogenic,0.000168039,CTUh,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaAs_wafer.csv
Scope2,Wafer manufacturing,CN,GaAs_wafer,TRACI2.1,Particulate Matter Formation Potential (Pmfp),0.846938716,PM2.5-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaAs_wafer.csv
Scope2,Wafer manufacturing,CN,GaAs_wafer,RECIPE,Agricultural Land Occupation (Lop),12.93890662,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaAs_wafer.csv
Scope2,Wafer manufacturing,CN,GaAs_wafer,RECIPE,Global Warming Potential (Gwp1000),1055.007595,kg CO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaAs_wafer.csv
Scope2,Wafer manufacturing,CN,GaAs_wafer,RECIPE,Fossil Fuel Potential (Ffp),208.8161869,kg oil-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaAs_wafer.csv
Scope2,Wafer manufacturing,CN,GaAs_wafer,RECIPE,Freshwater Ecotoxicity Potential (Fetp),38.74830748,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaAs_wafer.csv
Scope2,Wafer manufacturing,CN,GaAs_wafer,RECIPE,Freshwater Eutrophication Potential (Fep),0.197300338,kg P-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaAs_wafer.csv
Scope2,Wafer manufacturing,CN,GaAs_wafer,RECIPE,Human Toxicity Potential (Htpc),35.97201881,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaAs_wafer.csv
Scope2,Wafer manufacturing,CN,GaAs_wafer,RECIPE,Ionising Radiation Potential (Irp),16.36856734,kg Co-60-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaAs_wafer.csv
Scope2,Wafer manufacturing,CN,GaAs_wafer,RECIPE,Marine Ecotoxicity Potential (Metp),48.84753948,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaAs_wafer.csv
Scope2,Wafer manufacturing,CN,GaAs_wafer,RECIPE,Marine Eutrophication Potential (Mep),0.012586571,kg N-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaAs_wafer.csv
Scope2,Wafer manufacturing,CN,GaAs_wafer,RECIPE,Surplus Ore Potential (Sop),2.446232549,kg Cu-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaAs_wafer.csv
Scope2,Wafer manufacturing,CN,GaAs_wafer,RECIPE,Agricultural Land Occupation (Lop),12.93890662,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaAs_wafer.csv
Scope2,Wafer manufacturing,CN,GaAs_wafer,RECIPE,Ozone Depletion Potential (Odpinfinite),0.000219726,kg CFC-11-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaAs_wafer.csv
Scope2,Wafer manufacturing,CN,GaAs_wafer,RECIPE,Particulate Matter Formation Potential (Pmfp),1.62787173,kg PM2.5-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaAs_wafer.csv
Scope2,Wafer manufacturing,CN,GaAs_wafer,RECIPE,Photochemical Oxidant Formation Potential: Humans (Hofp),2.920957743,kg NOx-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaAs_wafer.csv
Scope2,Wafer manufacturing,CN,GaAs_wafer,RECIPE,Terrestrial Acidification Potential (Tap),3.650059473,kg SO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaAs_wafer.csv
Scope2,Wafer manufacturing,CN,GaAs_wafer,RECIPE,Terrestrial Ecotoxicity Potential (Tetp),1287.291167,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaAs_wafer.csv
Scope2,Wafer manufacturing,CN,GaAs_wafer,RECIPE,Agricultural Land Occupation (Lop),12.93890662,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaAs_wafer.csv
Scope2,Wafer manufacturing,CN,GaAs_wafer,RECIPE,Water Consumption Potential (Wcp),2.606295616,cubic meter,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaAs_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,TRACI2.1,Acidification Potential (Ap),233.0208896,kg SO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,TRACI2.1,Ecotoxicity: Freshwater,634310.5987,CTUe,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,TRACI2.1,Eutrophication Potential,76.58853107,kg N-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,TRACI2.1,Global Warming Potential (Gwp100),47379.30976,kg CO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,TRACI2.1,Human Toxicity: Carcinogenic,0.002335085,CTUh,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,TRACI2.1,Ozone Depletion Potential (Odp),0.000295142,kg CFC-11-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,TRACI2.1,Maximum Incremental Reactivity (Mir),3448.768746,kg O3-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,TRACI2.1,Human Toxicity: Non-Carcinogenic,0.007988447,CTUh,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,TRACI2.1,Particulate Matter Formation Potential (Pmfp),40.26287817,PM2.5-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,RECIPE,Agricultural Land Occupation (Lop),615.1066321,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,RECIPE,Global Warming Potential (Gwp1000),50154.32813,kg CO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,RECIPE,Fossil Fuel Potential (Ffp),9926.976454,kg oil-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,RECIPE,Freshwater Ecotoxicity Potential (Fetp),1842.067618,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,RECIPE,Freshwater Eutrophication Potential (Fep),9.379521,kg P-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,RECIPE,Human Toxicity Potential (Htpc),1710.084783,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,RECIPE,Ionising Radiation Potential (Irp),778.1503193,kg Co-60-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,RECIPE,Marine Ecotoxicity Potential (Metp),2322.178091,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,RECIPE,Marine Eutrophication Potential (Mep),0.598356828,kg N-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,RECIPE,Surplus Ore Potential (Sop),116.2921958,kg Cu-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,RECIPE,Agricultural Land Occupation (Lop),615.1066321,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,RECIPE,Ozone Depletion Potential (Odpinfinite),0.010445625,kg CFC-11-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,RECIPE,Particulate Matter Formation Potential (Pmfp),77.38789109,kg PM2.5-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,RECIPE,Photochemical Oxidant Formation Potential: Humans (Hofp),138.8603018,kg NOx-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,RECIPE,Terrestrial Acidification Potential (Tap),173.5212915,kg SO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,RECIPE,Terrestrial Ecotoxicity Potential (Tetp),61196.92776,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,RECIPE,Agricultural Land Occupation (Lop),615.1066321,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,CN,GaN_wafer,RECIPE,Water Consumption Potential (Wcp),123.9014829,cubic meter,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__CN__GaN_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,TRACI2.1,Acidification Potential (Ap),2.6130136,kg SO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,TRACI2.1,Ecotoxicity: Freshwater,12307.17666,CTUe,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,TRACI2.1,Eutrophication Potential,1.103313692,kg N-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,TRACI2.1,Global Warming Potential (Gwp100),614.3619717,kg CO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,TRACI2.1,Human Toxicity: Carcinogenic,2.62e-05,CTUh,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,TRACI2.1,Ozone Depletion Potential (Odp),1.46e-05,kg CFC-11-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,TRACI2.1,Maximum Incremental Reactivity (Mir),28.7573174,kg O3-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,TRACI2.1,Human Toxicity: Non-Carcinogenic,9.35e-05,CTUh,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,TRACI2.1,Particulate Matter Formation Potential (Pmfp),0.241320882,PM2.5-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,RECIPE,Agricultural Land Occupation (Lop),12.35581469,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,RECIPE,Global Warming Potential (Gwp1000),632.7665315,kg CO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,RECIPE,Fossil Fuel Potential (Ffp),164.1760392,kg oil-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,RECIPE,Freshwater Ecotoxicity Potential (Fetp),37.11389409,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,RECIPE,Freshwater Eutrophication Potential (Fep),0.136245987,kg P-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,RECIPE,Human Toxicity Potential (Htpc),19.57704684,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,RECIPE,Ionising Radiation Potential (Irp),51.99694104,kg Co-60-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,RECIPE,Marine Ecotoxicity Potential (Metp),46.26370645,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,RECIPE,Marine Eutrophication Potential (Mep),0.011135488,kg N-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,RECIPE,Surplus Ore Potential (Sop),3.281997708,kg Cu-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,RECIPE,Agricultural Land Occupation (Lop),12.35581469,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,RECIPE,Ozone Depletion Potential (Odpinfinite),0.000176888,kg CFC-11-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,RECIPE,Particulate Matter Formation Potential (Pmfp),0.748598932,kg PM2.5-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,RECIPE,Photochemical Oxidant Formation Potential: Humans (Hofp),1.164827313,kg NOx-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,RECIPE,Terrestrial Acidification Potential (Tap),2.178364039,kg SO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,RECIPE,Terrestrial Ecotoxicity Potential (Tetp),1358.895663,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,RECIPE,Agricultural Land Occupation (Lop),12.35581469,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaAs_wafer,RECIPE,Water Consumption Potential (Wcp),1.945812696,cubic meter,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaAs_wafer.csv
Scope2,Wafer manufacturing,JP,GaN_wafer,TRACI2.1,Acidification Potential (Ap),124.2208512,kg SO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaN_wafer.csv
Scope2,Wafer manufacturing,JP,GaN_wafer,TRACI2.1,Ecotoxicity: Freshwater,585074.6283,CTUe,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaN_wafer.csv
Scope2,Wafer manufacturing,JP,GaN_wafer,TRACI2.1,Eutrophication Potential,52.45076641,kg N-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaN_wafer.csv
Scope2,Wafer manufacturing,JP,GaN_wafer,TRACI2.1,Global Warming Potential (Gwp100),29206.34132,kg CO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaN_wafer.csv
Scope2,Wafer manufacturing,JP,GaN_wafer,TRACI2.1,Human Toxicity: Carcinogenic,0.00124772,CTUh,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaN_wafer.csv
Scope2,Wafer manufacturing,JP,GaN_wafer,TRACI2.1,Ozone Depletion Potential (Odp),0.000695503,kg CFC-11-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaN_wafer.csv
Scope2,Wafer manufacturing,JP,GaN_wafer,TRACI2.1,Maximum Incremental Reactivity (Mir),1367.10289,kg O3-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaN_wafer.csv
Scope2,Wafer manufacturing,JP,GaN_wafer,TRACI2.1,Human Toxicity: Non-Carcinogenic,0.004445893,CTUh,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaN_wafer.csv
Scope2,Wafer manufacturing,JP,GaN_wafer,TRACI2.1,Particulate Matter Formation Potential (Pmfp),11.47222709,PM2.5-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaN_wafer.csv
Scope2,Wafer manufacturing,JP,GaN_wafer,RECIPE,Agricultural Land Occupation (Lop),587.3868464,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaN_wafer.csv
Scope2,Wafer manufacturing,JP,GaN_wafer,RECIPE,Global Warming Potential (Gwp1000),30081.2813,kg CO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaN_wafer.csv
Scope2,Wafer manufacturing,JP,GaN_wafer,RECIPE,Fossil Fuel Potential (Ffp),7804.814847,kg oil-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaN_wafer.csv
Scope2,Wafer manufacturing,JP,GaN_wafer,RECIPE,Freshwater Ecotoxicity Potential (Fetp),1764.368741,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaN_wafer.csv
Scope2,Wafer manufacturing,JP,GaN_wafer,RECIPE,Freshwater Eutrophication Potential (Fep),6.477039581,kg P-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaN_wafer.csv
Scope2,Wafer manufacturing,JP,GaN_wafer,RECIPE,Human Toxicity Potential (Htpc),930.6792061,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaN_wafer.csv
Scope2,Wafer manufacturing,JP,GaN_wafer,RECIPE,Ionising Radiation Potential (Irp),2471.898453,kg Co-60-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaN_wafer.csv
Scope2,Wafer manufacturing,JP,GaN_wafer,RECIPE,Marine Ecotoxicity Potential (Metp),2199.344463,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope2__Wafer_manufacturing__JP__GaN_wafer.csv
