analyzed_process,analyzed_process_location,flow_name,flow_category,flow_subcategory,flow_unit,flow_uuid,amount,num_contributing_activities,source_process,source_material,lcia_method,lcia_category,profile_basis,raw_contribution_rows,num_contributing_regions
Bayer liquor refining__4N_Ga,AU,Dinitrogen monoxide (global warming potential (GWP100)),characterized inventory / global warming potential (GWP100),total_life_cycle aggregated background activities,kg CO2-Eq,609ba284-241f-563d-a569-b940b0315afe,213.42804256355535,43,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Global Warming Potential (Gwp100),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,38
Bayer liquor refining__4N_Ga,AU,Arsenic ion (human toxicity: carcinogenic),characterized inventory / human toxicity: carcinogenic,total_life_cycle aggregated background activities,CTUh,7189fcc8-3023-510a-95f5-46b2da8e1caf,2.4570393774769445e-05,18,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Human Toxicity: Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,13
Bayer liquor refining__4N_Ga,AU,"1,2-Dichlorobenzene (human toxicity: non-carcinogenic)",characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,fcd80e30-6c73-55ee-b4ea-990f36ff4e1b,1.0005951608363343e-05,10,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,123,7
Bayer liquor refining__4N_Ga,AU,Imidacloprid (human toxicity: non-carcinogenic),characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,b0f38908-e09a-5f45-8b29-a0d47b75b0bf,9.23550201623069e-07,4,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,31,4
Bayer liquor refining__4N_Ga,AU,Iprodione (human toxicity: non-carcinogenic),characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,b9d1ce00-53c5-578c-af53-578a1c71b778,7.684786024572671e-05,6,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,6
Bayer liquor refining__4N_Ga,AU,Nitrogen oxides (maximum incremental reactivity (MIR)),characterized inventory / maximum incremental reactivity (MIR),total_life_cycle aggregated background activities,kg O3-Eq,e1b00d23-f6f4-5d69-9c43-e736c94d0aea,12.4450429776144,25,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Maximum Incremental Reactivity (Mir),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,17
Bayer liquor refining__4N_Ga,AU,"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,74bb5762-4d5a-5f15-986b-6da1cacd641e,7.412806815420795e-05,13,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,85,11
Bayer liquor refining__4N_Ga,AU,"Methane, monochloro-, R-40 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,fd360e97-b811-5904-ae6c-dc3028453116,1.4956283515267138e-08,7,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,69,4
Bayer liquor refining__4N_Ga,AU,"Methane, tetrachloro-, R-10 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,4fbf29a1-275e-534f-b19a-94ee3215ce33,2.9254301507232173e-08,7,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,7
Bayer liquor refining__4N_Ga,AU,"Particulate Matter, > 2.5 um and < 10um (particulate matter formation potential (PMFP))",characterized inventory / particulate matter formation potential (PMFP),total_life_cycle aggregated background activities,PM2.5-Eq,7fc14f02-831f-5c8d-9c75-90360a6f56b4,0.1904150935446934,38,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Particulate Matter Formation Potential (Pmfp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,26
Bayer liquor refining__4N_Ga,CA,Nitrogen oxides (acidification potential (AP)),characterized inventory / acidification potential (AP),total_life_cycle aggregated background activities,kg SO2-Eq,f566ccf6-36e0-5e25-a03c-7942b34d00ec,1.05463192790467,49,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Acidification Potential (Ap),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,32
Bayer liquor refining__4N_Ga,CA,"1,2-Dichlorobenzene (ecotoxicity: freshwater)",characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,ce6efdac-017f-5735-ac61-fffce2f7cedc,111.74473007389207,7,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,94,7
Bayer liquor refining__4N_Ga,CA,Iprodione (ecotoxicity: freshwater),characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,b1b0d992-c120-5441-88e3-2ffe5d7d77ff,2384.8522846882147,4,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,4
Bayer liquor refining__4N_Ga,CA,Nitrogen dioxide (ecotoxicity: freshwater),characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,ca3850fe-be90-5572-90be-a05a8560f97f,227.1276942882495,6,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,60,5
Bayer liquor refining__4N_Ga,CA,Nitrogen oxides (eutrophication potential),characterized inventory / eutrophication potential,total_life_cycle aggregated background activities,kg N-Eq,b191907c-dd94-5ff8-a9ff-fba4e1fb4f9c,0.7691334530005093,43,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Eutrophication Potential,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,28
Bayer liquor refining__4N_Ga,CA,Dinitrogen monoxide (global warming potential (GWP100)),characterized inventory / global warming potential (GWP100),total_life_cycle aggregated background activities,kg CO2-Eq,125eafaf-1a6e-59f0-94f0-4cf39568ecba,140.98163315875865,43,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Global Warming Potential (Gwp100),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,38
Bayer liquor refining__4N_Ga,CA,Arsenic ion (human toxicity: carcinogenic),characterized inventory / human toxicity: carcinogenic,total_life_cycle aggregated background activities,CTUh,b9e9d19e-7c2f-5764-a66e-0b1d9bc5f58a,1.5162105866076219e-05,18,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Human Toxicity: Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,13
Bayer liquor refining__4N_Ga,CA,"1,2-Dichlorobenzene (human toxicity: non-carcinogenic)",characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,2e71f8fa-eedd-5c90-bbef-cef74d772318,8.980964726932575e-06,10,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,123,7
Bayer liquor refining__4N_Ga,CA,Imidacloprid (human toxicity: non-carcinogenic),characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,fb0f4378-c275-58fe-adb2-e6fb67dd6816,9.015179766624435e-07,4,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,31,4
Bayer liquor refining__4N_Ga,CA,Iprodione (human toxicity: non-carcinogenic),characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,671bd5de-184a-5869-835d-0714a5f264a0,4.8402641148668873e-05,6,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,6
Bayer liquor refining__4N_Ga,CA,Nitrogen oxides (maximum incremental reactivity (MIR)),characterized inventory / maximum incremental reactivity (MIR),total_life_cycle aggregated background activities,kg O3-Eq,d156410b-bb86-5a1e-ba98-471649a25a73,8.829490651925273,25,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Maximum Incremental Reactivity (Mir),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,17
Bayer liquor refining__4N_Ga,CA,"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,cf37fda3-447b-504a-92b0-750f2fe6764e,7.43239224029277e-05,13,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,85,11
Bayer liquor refining__4N_Ga,CA,"Methane, monochloro-, R-40 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,6c9ebc85-4376-59a6-8a18-84b054e73bd5,1.6075342662045723e-08,7,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,69,4
Bayer liquor refining__4N_Ga,CA,"Methane, tetrachloro-, R-10 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,3e7f7b9b-aacb-5302-a8a1-4397bf2b01a8,2.9565707471596232e-08,7,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,7
Bayer liquor refining__4N_Ga,CA,"Particulate Matter, > 2.5 um and < 10um (particulate matter formation potential (PMFP))",characterized inventory / particulate matter formation potential (PMFP),total_life_cycle aggregated background activities,PM2.5-Eq,d7b9c16d-1c4d-5b87-947c-3decac508dd8,0.1937000957476296,38,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Particulate Matter Formation Potential (Pmfp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,26
Bayer liquor refining__4N_Ga,CN,Nitrogen oxides (acidification potential (AP)),characterized inventory / acidification potential (AP),total_life_cycle aggregated background activities,kg SO2-Eq,8282944d-a0ce-59e1-9397-fe875db605cd,1.4659725664803804,49,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Acidification Potential (Ap),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,32
Bayer liquor refining__4N_Ga,CN,"1,2-Dichlorobenzene (ecotoxicity: freshwater)",characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,50a0ccd0-a7c4-57d7-98a8-aae8f86d5350,112.68282065899137,7,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,94,7
Bayer liquor refining__4N_Ga,CN,Iprodione (ecotoxicity: freshwater),characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,99653dc2-a25f-5c83-877f-1cb0e92437d1,2499.0194105995342,4,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,4
Bayer liquor refining__4N_Ga,CN,Nitrogen dioxide (ecotoxicity: freshwater),characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,d225bac6-4eb8-5934-a970-1358d80c0867,248.82891887712228,6,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,60,5
Bayer liquor refining__4N_Ga,CN,Nitrogen oxides (eutrophication potential),characterized inventory / eutrophication potential,total_life_cycle aggregated background activities,kg N-Eq,881d1987-3c82-5913-a34f-a2c50fbda7e8,0.7618085264557658,43,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Eutrophication Potential,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,28
Bayer liquor refining__4N_Ga,CN,Dinitrogen monoxide (global warming potential (GWP100)),characterized inventory / global warming potential (GWP100),total_life_cycle aggregated background activities,kg CO2-Eq,dbfe0512-c0bb-5dd7-bc5a-3722138b1af6,222.62049126529354,43,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Global Warming Potential (Gwp100),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,38
Bayer liquor refining__4N_Ga,CN,Arsenic ion (human toxicity: carcinogenic),characterized inventory / human toxicity: carcinogenic,total_life_cycle aggregated background activities,CTUh,66e6be1f-26fe-546e-8822-25f832a6d020,1.764819741054588e-05,18,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Human Toxicity: Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,13
Bayer liquor refining__4N_Ga,CN,"1,2-Dichlorobenzene (human toxicity: non-carcinogenic)",characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,2b99f1fc-ca49-519c-a052-af6addeb3cdf,1.0659710501888702e-05,10,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,123,7
Bayer liquor refining__4N_Ga,CN,Imidacloprid (human toxicity: non-carcinogenic),characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,992b86bd-8a76-5f0f-867c-b06ed5e7f198,1.1071804531677762e-06,4,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,31,4
Bayer liquor refining__4N_Ga,CN,Iprodione (human toxicity: non-carcinogenic),characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,a1849462-64d3-5e35-addd-9b0f1bc43531,5.376424112651009e-05,6,Bayer liquor refining,4N_Ga,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,6
